kernel,bop/s,elapsed_ms,ndim,n_vectors,n_queries,knn
JACCARD_B256_VPOPCNTQ_PDX,425.947611424814,1.9693990000178019,256,16384,100,10
JACCARD_B256_VPSHUFB_PDX,309.48722848176465,2.710486000069068,256,16384,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,358.970444018804,2.3368519998712145,256,16384,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,476.1230905747216,1.7618570000195177,256,16384,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,381.58637996241123,2.1983510000609385,256,16384,100,10
JACCARD_U64X4_C,288.0037386948878,29.126733000111926,256,16384,1000,10
JACCARD_B256_VPSHUFB_SAD,125.03514868136679,67.089999000018,256,16384,1000,10
JACCARD_B256_VPOPCNTQ,213.15234010100565,39.354989000003116,256,16384,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,143.68087946331505,58.38360699999612,256,16384,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,275.1503032437493,30.48736599998847,256,16384,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,171.04225181705198,49.0440689998195,256,16384,1000,10
JACCARD_B256_VPOPCNTQ_PDX,399.94229195404125,20.974546000161354,256,16384,1000,10
JACCARD_B256_VPSHUFB_PDX,297.4838231844171,28.198535000001357,256,16384,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,343.04396079231805,24.453449000020555,256,16384,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,447.1948261770031,18.75828500010357,256,16384,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,367.39876265386204,22.832434000065405,256,16384,1000,10
JACCARD_U64X4_C,259.1436031314632,0.06474099996012228,256,32768,1,10
JACCARD_B256_VPSHUFB_SAD,119.33349930761206,0.14059099999030877,256,32768,1,10
JACCARD_B256_VPOPCNTQ,199.48890005152808,0.08410100008404697,256,32768,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,137.4832298751928,0.12203099981888954,256,32768,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,250.25306914556285,0.06704099996568402,256,32768,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,145.26860119210735,0.11549099986041256,256,32768,1,10
JACCARD_B256_VPOPCNTQ_PDX,287.97143920788426,0.05825999983244401,256,32768,1,10
JACCARD_B256_VPSHUFB_PDX,263.3331138438135,0.06371099993884854,256,32768,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,303.33060995291993,0.05530999987968244,256,32768,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,371.08703785895784,0.0452109998150263,256,32768,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,314.40970114577783,0.05336099980013387,256,32768,1,10
JACCARD_U64X4_C,292.87531538812306,0.5728449998514407,256,32768,10,10
JACCARD_B256_VPSHUFB_SAD,126.31419809174683,1.3282130000789039,256,32768,10,10
JACCARD_B256_VPOPCNTQ,215.6823210423018,0.7778669998970145,256,32768,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,144.71463282898327,1.1593310000534984,256,32768,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,278.2401953063241,0.6029759999819362,256,32768,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,172.48993213293627,0.9726490000048216,256,32768,10,10
JACCARD_B256_VPOPCNTQ_PDX,406.1847164278664,0.4130439999698865,256,32768,10,10
JACCARD_B256_VPSHUFB_PDX,292.916222177513,0.5727650000153517,256,32768,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,346.8344757826958,0.4837240001052123,256,32768,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,446.3533162190919,0.3758729999390198,256,32768,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,362.4261957305945,0.46291400008158234,256,32768,10,10
JACCARD_U64X4_C,296.8797152709115,5.651183000054516,256,32768,100,10
JACCARD_B256_VPSHUFB_SAD,125.33503363215542,13.385894999828452,256,32768,100,10
JACCARD_B256_VPOPCNTQ,216.49747038091104,7.749381999929028,256,32768,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,144.52192131842426,11.608768999849417,256,32768,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,280.9103004034935,5.9724459999870305,256,32768,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,172.08934827052465,9.74913100003505,256,32768,100,10
JACCARD_B256_VPOPCNTQ_PDX,417.08243442952397,4.022518000056152,256,32768,100,10
JACCARD_B256_VPSHUFB_PDX,306.61282446519346,5.471791999980269,256,32768,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,355.67827102696367,4.716963999953805,256,32768,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,447.3488846981554,3.7503650000871858,256,32768,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,373.47670569820826,4.4921720000274945,256,32768,100,10
JACCARD_U64X4_C,293.04450862065727,57.251425999993444,256,32768,1000,10
JACCARD_B256_VPSHUFB_SAD,124.46890144053435,134.79042400012986,256,32768,1000,10
JACCARD_B256_VPOPCNTQ,213.6939489373018,78.51048699990315,256,32768,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,143.80235760836374,116.66857399995934,256,32768,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,275.9869445395192,60.78989000002366,256,32768,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,170.4160075746784,98.44859200006795,256,32768,1000,10
JACCARD_B256_VPOPCNTQ_PDX,415.47520073166623,40.38078799999312,256,32768,1000,10
JACCARD_B256_VPSHUFB_PDX,304.84543370895346,55.035155999803465,256,32768,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,352.9150455837554,47.53896500005794,256,32768,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,441.4392824484843,38.00571600004332,256,32768,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,367.5284221316806,45.64875799997026,256,32768,1000,10
JACCARD_U64X4_C,266.40861928267776,0.12595099997270154,256,65536,1,10
JACCARD_B256_VPSHUFB_SAD,116.26098613823476,0.2886130000661069,256,65536,1,10
JACCARD_B256_VPOPCNTQ,189.83905130921704,0.1767520000157674,256,65536,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,138.07158202530738,0.24302199994963303,256,65536,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,255.37846542069082,0.13139100019543548,256,65536,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,159.2960188706576,0.21064199995635136,256,65536,1,10
JACCARD_B256_VPOPCNTQ_PDX,356.3138545812523,0.09417100000064238,256,65536,1,10
JACCARD_B256_VPSHUFB_PDX,271.1009201113448,0.12377100006233377,256,65536,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,283.6840407546767,0.11828099991362251,256,65536,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,386.43378476986754,0.08683100008965994,256,65536,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,324.5705886661517,0.10338099991713534,256,65536,1,10
JACCARD_U64X4_C,298.1447450078104,1.1254410001129145,256,65536,10,10
JACCARD_B256_VPSHUFB_SAD,125.54488637098005,2.672704000133308,256,65536,10,10
JACCARD_B256_VPOPCNTQ,217.21242249520418,1.5447750001840177,256,65536,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,144.7383536581118,2.318282000032923,256,65536,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,279.4660945439408,1.2006619999738177,256,65536,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,171.81426233105975,1.9529480000528565,256,65536,10,10
JACCARD_B256_VPOPCNTQ_PDX,410.84980188651707,0.8167080000021087,256,65536,10,10
JACCARD_B256_VPSHUFB_PDX,301.6370028989316,1.1124109998945642,256,65536,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,352.6110472936505,0.9515990000181773,256,65536,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,450.7235742970995,0.7444570001098327,256,65536,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,373.54589048271583,0.8982680001281551,256,65536,10,10
JACCARD_U64X4_C,301.77144772064395,11.119153999970877,256,65536,100,10
JACCARD_B256_VPSHUFB_SAD,125.69236670561249,26.69567999987521,256,65536,100,10
JACCARD_B256_VPOPCNTQ,217.73684303555603,15.410543999905713,256,65536,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,145.40516032144512,23.0765070000416,256,65536,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,283.5394673227477,11.834131000114212,256,65536,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,173.17261734027653,19.376292000060857,256,65536,100,10
JACCARD_B256_VPOPCNTQ_PDX,421.9173390224058,7.952844999863373,256,65536,100,10
JACCARD_B256_VPSHUFB_PDX,309.20750861221296,10.851752000007764,256,65536,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,365.3982325587288,9.182975999920018,256,65536,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,458.57756139353785,7.317068000020299,256,65536,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,384.0211535073847,8.737652000036178,256,65536,100,10
JACCARD_U64X4_C,300.1436438180092,111.79457799994452,256,65536,1000,10
JACCARD_B256_VPSHUFB_SAD,125.76643722162491,266.79957500005,256,65536,1000,10
JACCARD_B256_VPOPCNTQ,217.5134965989762,154.26367800000662,256,65536,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,145.2977527847891,230.9356570001455,256,65536,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,283.71582518216775,118.26774900009696,256,65536,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,173.6574994865229,193.22189999979855,256,65536,1000,10
JACCARD_B256_VPOPCNTQ_PDX,423.4652136089179,79.23775299991576,256,65536,1000,10
JACCARD_B256_VPSHUFB_PDX,309.60837674268714,108.37701600007676,256,65536,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,361.42413104611364,92.83948999996028,256,65536,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,459.0264583744627,73.0991240000094,256,65536,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,383.6019754895877,87.47199999993427,256,65536,1000,10
JACCARD_U64X4_C,257.0314830831004,0.26109200007340405,256,131072,1,10
JACCARD_B256_VPSHUFB_SAD,119.11512167530687,0.5633950001993071,256,131072,1,10
JACCARD_B256_VPOPCNTQ,203.55573079689043,0.3296830000181217,256,131072,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,136.18865014474935,0.492764000000534,256,131072,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,246.97528000087283,0.27172299996891525,256,131072,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,164.13934594494486,0.408852999953524,256,131072,1,10
JACCARD_B256_VPOPCNTQ_PDX,369.9475968353204,0.1814009999634436,256,131072,1,10
JACCARD_B256_VPSHUFB_PDX,251.70984039246986,0.26661200013222697,256,131072,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,273.0644443771239,0.24576200007686566,256,131072,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,393.87296814600364,0.17038199985108804,256,131072,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,319.62385559455754,0.20996200009903987,256,131072,1,10
JACCARD_U64X4_C,295.2902108176406,2.2726409999904718,256,131072,10,10
JACCARD_B256_VPSHUFB_SAD,125.92269630305849,5.329370000026756,256,131072,10,10
JACCARD_B256_VPOPCNTQ,217.62456063711724,3.0836989999443176,256,131072,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,144.9427994363299,4.630023999879995,256,131072,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,282.1095306291083,2.3788230000718613,256,131072,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,172.80613223465593,3.883477000044877,256,131072,10,10
JACCARD_B256_VPOPCNTQ_PDX,426.4793032202187,1.5735550000499643,256,131072,10,10
JACCARD_B256_VPSHUFB_PDX,309.7684844311208,2.1664199998667755,256,131072,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,363.16737530876213,1.847877000045628,256,131072,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,463.73635059290234,1.4471340000454802,256,131072,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,391.7814066572058,1.7129160000877164,256,131072,10,10
JACCARD_U64X4_C,302.5804903223945,22.178846999850066,256,131072,100,10
JACCARD_B256_VPSHUFB_SAD,126.47570252430822,53.060677000075884,256,131072,100,10
JACCARD_B256_VPOPCNTQ,219.4648074815864,30.57841700001518,256,131072,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,145.91084511642833,45.99306099999012,256,131072,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,285.5964922662953,23.49778999996488,256,131072,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,174.76853779764133,38.39870999991035,256,131072,100,10
JACCARD_B256_VPOPCNTQ_PDX,421.1230778943267,15.935688999888953,256,131072,100,10
JACCARD_B256_VPSHUFB_PDX,306.7190899665405,21.87958499985143,256,131072,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,360.5740354167715,18.61167399988517,256,131072,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,460.0664286501446,14.586777000204165,256,131072,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,382.5483406546921,17.54258400001163,256,131072,100,10
JACCARD_U64X4_C,300.03836228184076,223.66761200009933,256,131072,1000,10
JACCARD_B256_VPSHUFB_SAD,126.53163446881669,530.372221000107,256,131072,1000,10
JACCARD_B256_VPOPCNTQ,219.3817573590235,305.8999289999065,256,131072,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,145.91927735047278,459.90403199994034,256,131072,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,283.91664355607537,236.36819300008938,256,131072,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,174.50259191186112,384.57230499989237,256,131072,1000,10
JACCARD_B256_VPOPCNTQ_PDX,422.37017827527774,158.8863689999016,256,131072,1000,10
JACCARD_B256_VPSHUFB_PDX,306.96633021856115,218.6196249999739,256,131072,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,360.7964975296268,186.00198300009652,256,131072,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,462.24163089881245,145.18134999980248,256,131072,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,384.7090519607083,174.4405640001787,256,131072,1000,10
JACCARD_U64X4_C,272.8640393732215,0.4918849999739905,256,262144,1,10
JACCARD_B256_VPSHUFB_SAD,120.76770766016942,1.1113709997516708,256,262144,1,10
JACCARD_B256_VPOPCNTQ,201.50210021900313,0.666086000364885,256,262144,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,138.24778928206283,0.9708490001685277,256,262144,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,254.4537322506413,0.5274740001368627,256,262144,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,162.44242405326895,0.8262480000666983,256,262144,1,10
JACCARD_B256_VPOPCNTQ_PDX,376.4725311993162,0.3565140000318934,256,262144,1,10
JACCARD_B256_VPSHUFB_PDX,281.80779971590556,0.4762739999932819,256,262144,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,327.01415569995004,0.4104340000594675,256,262144,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,392.802100266388,0.3416929998820706,256,262144,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,341.3958446929355,0.39314400009970996,256,262144,1,10
JACCARD_U64X4_C,300.0209405829518,4.473611999856075,256,262144,10,10
JACCARD_B256_VPSHUFB_SAD,126.21245087717442,10.634270000082324,256,262144,10,10
JACCARD_B256_VPOPCNTQ,218.3645516553073,6.146497999907297,256,262144,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,145.43772490525248,9.228535999682208,256,262144,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,284.0879040729656,4.72451399991769,256,262144,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,173.07422394796018,7.754922999993141,256,262144,10,10
JACCARD_B256_VPOPCNTQ_PDX,423.53070667259595,3.1690199998593016,256,262144,10,10
JACCARD_B256_VPSHUFB_PDX,307.67299276308177,4.362350000064907,256,262144,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,361.4450182133986,3.7133649998395413,256,262144,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,459.62189280600836,2.92017699985081,256,262144,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,382.63491159536414,3.507722999984253,256,262144,10,10
JACCARD_U64X4_C,304.5212690085261,44.07499300032214,256,262144,100,10
JACCARD_B256_VPSHUFB_SAD,126.76304435273009,105.88080199977412,256,262144,100,10
JACCARD_B256_VPOPCNTQ,220.10299164286374,60.979510999914055,256,262144,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,146.31721181861332,91.73064900005556,256,262144,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,285.57206444211187,46.9996000001629,256,262144,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,174.27969632737896,77.0128310000473,256,262144,100,10
JACCARD_B256_VPOPCNTQ_PDX,435.97046550352087,30.785968000145658,256,262144,100,10
JACCARD_B256_VPSHUFB_PDX,314.4833761607071,42.67879899998661,256,262144,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,371.0049858171225,36.17679900025905,256,262144,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,470.3140108713426,28.537897000205703,256,262144,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,394.9166987363149,33.98633899996639,256,262144,100,10
JACCARD_U64X4_C,304.3711772235036,440.96727299984195,256,262144,1000,10
JACCARD_B256_VPSHUFB_SAD,126.85478849589059,1058.042267000019,256,262144,1000,10
JACCARD_B256_VPOPCNTQ,220.2406514605064,609.4139619999623,256,262144,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,146.44862046703975,916.48338899995,256,262144,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,286.03082649570183,469.24217800005863,256,262144,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,174.36541910467176,769.7496939999837,256,262144,1000,10
JACCARD_B256_VPOPCNTQ_PDX,431.0559839282172,311.36959699961153,256,262144,1000,10
JACCARD_B256_VPSHUFB_PDX,308.8376605162765,434.58989999999176,256,262144,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,366.0379596024602,366.6770740001084,256,262144,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,464.9689456148081,288.65955299988855,256,262144,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,389.7329150721101,344.3838660000438,256,262144,1000,10
JACCARD_U64X4_C,268.00129393137377,1.0016199998972297,256,524288,1,10
JACCARD_B256_VPSHUFB_SAD,120.91736228047148,2.2199909999471856,256,524288,1,10
JACCARD_B256_VPOPCNTQ,201.82479650058636,1.3300420000632585,256,524288,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,137.59584356185348,1.950897999904555,256,524288,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,255.66498977988977,1.049949999924138,256,524288,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,163.69662558730516,1.639834999878076,256,524288,1,10
JACCARD_B256_VPOPCNTQ_PDX,362.9826308139213,0.7395269999506127,256,524288,1,10
JACCARD_B256_VPSHUFB_PDX,270.61417072810235,0.9919489998537756,256,524288,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,317.6006759112816,0.8451979997516901,256,524288,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,378.9175962746165,0.7084270000632387,256,524288,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,332.88622350494705,0.8063880000008794,256,524288,1,10
JACCARD_U64X4_C,302.0763724628859,8.886344000075042,256,524288,10,10
JACCARD_B256_VPSHUFB_SAD,126.32911286334674,21.248899000056554,256,524288,10,10
JACCARD_B256_VPOPCNTQ,218.8307843837086,12.266804999853775,256,524288,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,144.67682044457717,18.55414400006339,256,524288,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,283.1815997711991,9.479268999712076,256,524288,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,173.28260085957993,15.49119499986773,256,524288,10,10
JACCARD_B256_VPOPCNTQ_PDX,413.82558508201004,6.486680999842065,256,524288,10,10
JACCARD_B256_VPSHUFB_PDX,306.1269720761684,8.768762000272545,256,524288,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,360.6466814548673,7.443169999987731,256,524288,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,447.30773639276646,6.001136000122642,256,524288,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,382.9171005495076,7.010276000073645,256,524288,10,10
JACCARD_U64X4_C,304.72775450667154,88.09025499976997,256,524288,100,10
JACCARD_B256_VPSHUFB_SAD,126.92831064213877,211.48588100004417,256,524288,100,10
JACCARD_B256_VPOPCNTQ,220.47130604951667,121.75527999988844,256,524288,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,146.53835329080664,183.18443600037426,256,524288,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,284.94163177973127,94.20717300008619,256,524288,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,174.57733736560067,153.7630600000739,256,524288,100,10
JACCARD_B256_VPOPCNTQ_PDX,432.1773911163863,62.11233200019706,256,524288,100,10
JACCARD_B256_VPSHUFB_PDX,311.73665281169883,86.10968699986188,256,524288,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,369.5682464192703,72.63488099988535,256,524288,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,461.01902729879475,58.2265460002418,256,524288,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,391.74588938526796,68.52285200011465,256,524288,100,10
JACCARD_U64X4_C,304.9707828693182,880.2005669999744,256,524288,1000,10
JACCARD_B256_VPSHUFB_SAD,127.01159346997419,2113.472074999663,256,524288,1000,10
JACCARD_B256_VPOPCNTQ,220.7235205466679,1216.161536999607,256,524288,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,146.5925463260068,1831.1671550000028,256,524288,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,283.7902195517627,945.8939649998683,256,524288,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,175.10713683341248,1532.9783860001953,256,524288,1000,10
JACCARD_B256_VPOPCNTQ_PDX,437.44125776095973,613.6491500001284,256,524288,1000,10
JACCARD_B256_VPSHUFB_PDX,315.9265073208431,849.6769019998283,256,524288,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,372.0673629855489,721.4700419999645,256,524288,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,467.84487921823364,573.7702129999889,256,524288,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,394.8422846148022,679.854885000168,256,524288,1000,10
JACCARD_U64X4_C,240.91014674271992,2.2285109998847474,256,1048576,1,10
JACCARD_B256_VPSHUFB_SAD,118.48962282105539,4.530953000084992,256,1048576,1,10
JACCARD_B256_VPOPCNTQ,192.98741291775733,2.7818959997603088,256,1048576,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,135.0208658636643,3.9762070000506355,256,1048576,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,192.1970404025406,2.7933359997405205,256,1048576,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,156.32333225177433,3.4343620000072406,256,1048576,1,10
JACCARD_B256_VPOPCNTQ_PDX,271.87067791449914,1.9747290002669615,256,1048576,1,10
JACCARD_B256_VPSHUFB_PDX,230.4590336982914,2.3295719997804554,256,1048576,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,280.75087382133825,1.9122680000691616,256,1048576,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,294.6041078300818,1.8223469996883068,256,1048576,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,274.8548279219003,1.9532890000846237,256,1048576,1,10
JACCARD_U64X4_C,270.13492886406067,19.874176000030275,256,1048576,10,10
JACCARD_B256_VPSHUFB_SAD,125.70074811126902,42.71023999990575,256,1048576,10,10
JACCARD_B256_VPOPCNTQ,212.93842227888598,25.212496000222018,256,1048576,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,144.73150191233944,37.09426800014626,256,1048576,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,210.41013701094366,25.515449000067747,256,1048576,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,165.55724208866312,32.42811400014034,256,1048576,10,10
JACCARD_B256_VPOPCNTQ_PDX,305.92305274137306,17.54921399970044,256,1048576,10,10
JACCARD_B256_VPSHUFB_PDX,277.66545845441044,19.335170999966067,256,1048576,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,310.26092455875107,17.303852000168263,256,1048576,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,332.4211814537646,16.15032199970301,256,1048576,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,312.75829488239106,17.165680999823962,256,1048576,10,10
JACCARD_U64X4_C,273.4297474040301,196.34692899990114,256,1048576,100,10
JACCARD_B256_VPSHUFB_SAD,126.82685078356852,423.3101340000758,256,1048576,100,10
JACCARD_B256_VPOPCNTQ,215.5971344984763,249.01579199968182,256,1048576,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,146.1377053091664,367.3733010000433,256,1048576,100,10
